course_id;course_name;course_type;course_period;vacancies;campus;city;state_uf;university;uni_abrev
115859;ENGENHARIA AMBIENTAL;Bacharelado;Integral;20;CAMPUS UNIVERSITÁRIO DE PALMAS;Palmas;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
115860;ARQUITETURA E URBANISMO;Bacharelado;Integral;12;CAMPUS UNIVERSITÁRIO DE PALMAS;Palmas;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
115861;CIÊNCIAS CONTÁBEIS;Bacharelado;Noturno;20;CAMPUS UNIVERSITÁRIO DE PALMAS;Palmas;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
115862;ENGENHARIA DE ALIMENTOS;Bacharelado;Integral;20;CAMPUS UNIVERSITÁRIO DE PALMAS;Palmas;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
115864;DIREITO;Bacharelado;Noturno;20;CAMPUS UNIVERSITÁRIO DE PALMAS;Palmas;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
115866;CIÊNCIAS ECONÔMICAS;Bacharelado;Noturno;20;CAMPUS UNIVERSITÁRIO DE PALMAS;Palmas;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
115868;JORNALISMO;Bacharelado;Noturno;20;CAMPUS UNIVERSITÁRIO DE PALMAS;Palmas;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
115869;CIÊNCIA DA COMPUTAÇÃO;Bacharelado;Integral;20;CAMPUS UNIVERSITÁRIO DE PALMAS;Palmas;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
115871;ADMINISTRAÇÃO;Bacharelado;Noturno;20;CAMPUS UNIVERSITÁRIO DE PALMAS;Palmas;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
115872;PEDAGOGIA;Licenciatura;Noturno;20;CAMPUS UNIVERSITÁRIO DE PALMAS;Palmas;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
115873;MEDICINA;Bacharelado;Integral;20;CAMPUS UNIVERSITÁRIO DE PALMAS;Palmas;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116050;ENGENHARIA AGRONÔMICA;Bacharelado;Integral;50;CAMPUS DE ARARAS;Araras;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116051;BIOTECNOLOGIA;Bacharelado;Integral;30;CAMPUS DE ARARAS;Araras;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116052;CIÊNCIAS BIOLÓGICAS;Licenciatura;Noturno;40;CAMPUS DE ARARAS;Araras;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116053;QUÍMICA;Licenciatura;Noturno;40;CAMPUS DE ARARAS;Araras;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116054;ENFERMAGEM;Bacharelado;Integral;10;CAMPUS UNIVERSITÁRIO DE PALMAS;Palmas;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116055;FILOSOFIA;Licenciatura;Noturno;20;CAMPUS UNIVERSITÁRIO DE PALMAS;Palmas;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116056;NUTRIÇÃO;Bacharelado;Integral;20;CAMPUS UNIVERSITÁRIO DE PALMAS;Palmas;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116057;TEATRO;Licenciatura;Noturno;20;CAMPUS UNIVERSITÁRIO DE PALMAS;Palmas;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116058;ENGENHARIA CIVIL;Bacharelado;Integral;20;CAMPUS UNIVERSITÁRIO DE PALMAS;Palmas;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116059;ENGENHARIA ELÉTRICA;Bacharelado;Integral;20;CAMPUS UNIVERSITÁRIO DE PALMAS;Palmas;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116062;AGRONOMIA;Bacharelado;Integral;20;CAMPUS UNIVERSITÁRIO DE GURUPI;Gurupi;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116063;ENGENHARIA FLORESTAL;Bacharelado;Integral;20;CAMPUS UNIVERSITÁRIO DE GURUPI;Gurupi;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116064;ENGENHARIA DE BIOPROCESSOS E BIOTECNOLOGIA;Bacharelado;Integral;20;CAMPUS UNIVERSITÁRIO DE GURUPI;Gurupi;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116065;QUÍMICA AMBIENTAL;Bacharelado;Integral;20;CAMPUS UNIVERSITÁRIO DE GURUPI;Gurupi;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116069;PEDAGOGIA;Licenciatura;Matutino;20;CAMPUS UNIVERSITÁRIO DE TOCANTINÓPOLIS;Tocantinópolis;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116071;CIÊNCIAS SOCIAIS;Licenciatura;Matutino;20;CAMPUS UNIVERSITÁRIO DE TOCANTINÓPOLIS;Tocantinópolis;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116073;EDUCAÇÃO FÍSICA;Licenciatura;Noturno;20;CAMPUS UNIVERSITÁRIO DE TOCANTINÓPOLIS;Tocantinópolis;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116075;TURISMO PATRIMONIAL E SOCIOAMBIENTAL;Tecnológico;Noturno;20;CAMPUS UNIVERSITÁRIO DE ARRAIAS;Arraias;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116077;PEDAGOGIA;Licenciatura;Noturno;20;CAMPUS UNIVERSITÁRIO DE MIRACEMA;Miracema do Tocantins;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116078;SERVIÇO SOCIAL;Bacharelado;Matutino;20;CAMPUS UNIVERSITÁRIO DE MIRACEMA;Miracema do Tocantins;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116082;EDUCAÇÃO FÍSICA;Licenciatura;Noturno;20;CAMPUS UNIVERSITÁRIO DE MIRACEMA;Miracema do Tocantins;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116083;PSICOLOGIA;Bacharelado;Integral;20;CAMPUS UNIVERSITÁRIO DE MIRACEMA;Miracema do Tocantins;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116084;HISTÓRIA;Licenciatura;Matutino;20;CAMPUS UNIVERSITÁRIO DE PORTO NACIONAL;Porto Nacional;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116086;GEOGRAFIA;Licenciatura;Noturno;20;CAMPUS UNIVERSITÁRIO DE PORTO NACIONAL;Porto Nacional;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116089;CIÊNCIAS BIOLÓGICAS;Bacharelado;Integral;15;CAMPUS UNIVERSITÁRIO DE PORTO NACIONAL;Porto Nacional;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116092;RELAÇÕES INTERNACIONAIS;Bacharelado;Vespertino;20;CAMPUS UNIVERSITÁRIO DE PORTO NACIONAL;Porto Nacional;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116093;CIÊNCIAS SOCIAIS;Bacharelado;Noturno;20;CAMPUS UNIVERSITÁRIO DE PORTO NACIONAL;Porto Nacional;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116094;ABI - LETRAS;Área Básica de Ingresso (ABI);Matutino;20;CAMPUS UNIVERSITÁRIO DE PORTO NACIONAL;Porto Nacional;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116096;MEDICINA VETERINÁRIA;Bacharelado;Integral;20;CAMPUS UNIVERSITÁRIO DE ARAGUAÍNA - EMVZ;Araguaína;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116097;ZOOTECNIA;Bacharelado;Integral;20;CAMPUS UNIVERSITÁRIO DE ARAGUAÍNA - EMVZ;Araguaína;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116098;MEDICINA;Bacharelado;Integral;15;CAMPUS UNIVERSITÁRIO DE ARAGUAÍNA - EMVZ;Araguaína;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116100;HISTÓRIA;Licenciatura;Noturno;20;CAMPUS UNIVERSITÁRIO DE ARAGUAÍNA - CIMBA;Araguaína;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116102;GEOGRAFIA;Licenciatura;Noturno;20;CAMPUS UNIVERSITÁRIO DE ARAGUAÍNA - CIMBA;Araguaína;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116103;FÍSICA;Licenciatura;Matutino;15;CAMPUS UNIVERSITÁRIO DE ARAGUAÍNA - CIMBA;Araguaína;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116105;QUÍMICA;Licenciatura;Matutino;15;CAMPUS UNIVERSITÁRIO DE ARAGUAÍNA - CIMBA;Araguaína;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116107;GESTÃO DE COOPERATIVAS;Tecnológico;Matutino;15;CAMPUS UNIVERSITÁRIO DE ARAGUAÍNA - CIMBA;Araguaína;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116109;GESTÃO DE TURISMO;Tecnológico;Matutino;15;CAMPUS UNIVERSITÁRIO DE ARAGUAÍNA - CIMBA;Araguaína;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116111;LOGÍSTICA;Tecnológico;Matutino;15;CAMPUS UNIVERSITÁRIO DE ARAGUAÍNA - CIMBA;Araguaína;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116113;BIOLOGIA;Licenciatura;Matutino;15;CAMPUS UNIVERSITÁRIO DE ARAGUAÍNA - CIMBA;Araguaína;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116115;MATEMÁTICA;Licenciatura;Matutino;20;CAMPUS UNIVERSITÁRIO DE ARAGUAÍNA - CIMBA;Araguaína;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116119;ABI - LETRAS;Área Básica de Ingresso (ABI);Matutino;20;CAMPUS UNIVERSITÁRIO DE ARAGUAÍNA - CIMBA;Araguaína;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116121;PEDAGOGIA;Licenciatura;Matutino;20;CAMPUS UNIVERSITÁRIO DE ARRAIAS - UNIDADE DE BURITIZINHO;Arraias;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116123;MATEMÁTICA;Licenciatura;Matutino;20;CAMPUS UNIVERSITÁRIO DE ARRAIAS - UNIDADE DE BURITIZINHO;Arraias;TO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT
116194;FÍSICA;Licenciatura;Noturno;40;CAMPUS DE ARARAS;Araras;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116195;AGROECOLOGIA;Bacharelado;Integral;40;CAMPUS DE ARARAS;Araras;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116196;CIÊNCIAS BIOLÓGICAS;Bacharelado;Integral;40;CAMPUS SOROCABA;Sorocaba;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116197;CIÊNCIAS BIOLÓGICAS;Licenciatura;Integral;40;CAMPUS SOROCABA;Sorocaba;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116198;TURISMO;Bacharelado;Integral;40;CAMPUS SOROCABA;Sorocaba;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116199;ENGENHARIA DE PRODUÇÃO;Bacharelado;Integral;60;CAMPUS SOROCABA;Sorocaba;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116200;ENGENHARIA FLORESTAL;Bacharelado;Integral;40;CAMPUS SOROCABA;Sorocaba;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116201;CIÊNCIAS ECONÔMICAS;Bacharelado;Integral;60;CAMPUS SOROCABA;Sorocaba;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116202;CIÊNCIA DA COMPUTAÇÃO;Bacharelado;Integral;60;CAMPUS SOROCABA;Sorocaba;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116203;PEDAGOGIA;Licenciatura;Noturno;60;CAMPUS SOROCABA;Sorocaba;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116204;GEOGRAFIA;Licenciatura;Noturno;60;CAMPUS SOROCABA;Sorocaba;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116205;ADMINISTRAÇÃO;Bacharelado;Noturno;60;CAMPUS SOROCABA;Sorocaba;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116206;MATEMÁTICA;Licenciatura;Noturno;25;CAMPUS SOROCABA;Sorocaba;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116207;FÍSICA;Licenciatura;Noturno;25;CAMPUS SOROCABA;Sorocaba;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116208;QUÍMICA;Licenciatura;Noturno;25;CAMPUS SOROCABA;Sorocaba;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116209;CIÊNCIAS BIOLÓGICAS;Licenciatura;Noturno;25;CAMPUS SOROCABA;Sorocaba;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116210;CIÊNCIA DA COMPUTAÇÃO;Bacharelado;Integral;60;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116211;ENGENHARIA CIVIL;Bacharelado;Integral;80;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116212;ENGENHARIA DE MATERIAIS;Bacharelado;Integral;80;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116213;ENGENHARIA QUÍMICA;Bacharelado;Integral;80;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116214;CIÊNCIAS BIOLÓGICAS;Licenciatura;Integral;30;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116215;ESTATÍSTICA;Bacharelado;Integral;45;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116216;ENFERMAGEM;Bacharelado;Integral;30;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116217;FISIOTERAPIA;Bacharelado;Integral;40;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116218;TERAPIA OCUPACIONAL;Bacharelado;Integral;40;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116219;CIÊNCIAS SOCIAIS;Bacharelado;Integral;90;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116220;ENGENHARIA DE COMPUTAÇÃO;Bacharelado;Integral;30;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116221;BIBLIOTECONOMIA E CIÊNCIA DA INFORMAÇÃO;Bacharelado;Noturno;48;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116222;EDUCAÇÃO FÍSICA;Licenciatura;Integral;30;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116223;MATEMÁTICA;Licenciatura;Noturno;50;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116224;IMAGEM E SOM;Bacharelado;Integral;44;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116225;LETRAS - ESPANHOL;Licenciatura;Noturno;20;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116226;LETRAS - INGLÊS;Licenciatura;Noturno;20;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116227;ENGENHARIA FÍSICA;Bacharelado;Integral;40;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116228;QUÍMICA;Licenciatura;Noturno;30;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116230;ENGENHARIA DE PRODUÇÃO;Bacharelado;Integral;100;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116231;MEDICINA;Bacharelado;Integral;40;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116232;PSICOLOGIA;Bacharelado;Integral;40;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116234;FÍSICA;Licenciatura;Noturno;30;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116235;EDUCAÇÃO ESPECIAL;Licenciatura;Integral;40;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116236;LINGUÍSTICA;Bacharelado;Vespertino;40;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116237;BIOTECNOLOGIA;Bacharelado;Integral;40;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116238;ENGENHARIA MECÂNICA;Bacharelado;Integral;60;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116239;GESTÃO E ANÁLISE AMBIENTAL;Bacharelado;Integral;40;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116240;ENGENHARIA ELÉTRICA;Bacharelado;Integral;60;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116241;GERONTOLOGIA;Bacharelado;Integral;40;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116242;PEDAGOGIA;Licenciatura;Matutino;45;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116243;PEDAGOGIA;Licenciatura;Noturno;45;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116244;CIÊNCIAS BIOLÓGICAS;Bacharelado;Integral;30;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116245;QUÍMICA;Bacharelado;Integral;60;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116246;EDUCAÇÃO FÍSICA;Bacharelado;Integral;30;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116247;TRADUÇÃO E INTERPRETAÇÃO EM LÍNGUA BRASILEIRA DE SINAIS - LIBRAS/LÍNGUA PORTUGUESA;Bacharelado;Integral;30;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116248;ABI - MATEMÁTICA;Área Básica de Ingresso (ABI);Integral;50;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116249;ABI - FILOSOFIA;Área Básica de Ingresso (ABI);Noturno;36;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116250;ABI - FÍSICA;Área Básica de Ingresso (ABI);Integral;50;UNIDADE SEDE;São Carlos;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116251;ENGENHARIA DE ALIMENTOS;Bacharelado;Integral;50;CAMPUS DE BURI - LAGOA DO SINO;Buri;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116252;ENGENHARIA AMBIENTAL;Bacharelado;Integral;50;CAMPUS DE BURI - LAGOA DO SINO;Buri;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116253;ENGENHARIA AGRONÔMICA;Bacharelado;Integral;50;CAMPUS DE BURI - LAGOA DO SINO;Buri;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116254;CIÊNCIAS BIOLÓGICAS;Bacharelado;Integral;40;CAMPUS DE BURI - LAGOA DO SINO;Buri;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116255;ADMINISTRAÇÃO;Bacharelado;Integral;50;CAMPUS DE BURI - LAGOA DO SINO;Buri;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR
116687;PEDAGOGIA;Licenciatura;Vespertino;50;CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA;Cruzeiro do Sul;AC;UNIVERSIDADE FEDERAL DO ACRE;UFAC
116688;ENGENHARIA FLORESTAL;Bacharelado;Integral;50;CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA;Cruzeiro do Sul;AC;UNIVERSIDADE FEDERAL DO ACRE;UFAC
116689;CIÊNCIAS BIOLÓGICAS;Bacharelado;Integral;50;CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA;Cruzeiro do Sul;AC;UNIVERSIDADE FEDERAL DO ACRE;UFAC
116690;ENFERMAGEM;Bacharelado;Integral;30;CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA;Cruzeiro do Sul;AC;UNIVERSIDADE FEDERAL DO ACRE;UFAC
116691;CIÊNCIAS BIOLÓGICAS;Licenciatura;Noturno;50;CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA;Cruzeiro do Sul;AC;UNIVERSIDADE FEDERAL DO ACRE;UFAC
116692;LETRAS - ESPANHOL;Licenciatura;Vespertino;50;CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA;Cruzeiro do Sul;AC;UNIVERSIDADE FEDERAL DO ACRE;UFAC
116693;ENGENHARIA AGRONÔMICA;Bacharelado;Integral;50;CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA;Cruzeiro do Sul;AC;UNIVERSIDADE FEDERAL DO ACRE;UFAC
116695;LETRAS - LÍNGUA PORTUGUESA;Licenciatura;Noturno;50;CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA;Cruzeiro do Sul;AC;UNIVERSIDADE FEDERAL DO ACRE;UFAC
116696;LETRAS - INGLÊS;Licenciatura;Matutino;50;CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA;Cruzeiro do Sul;AC;UNIVERSIDADE FEDERAL DO ACRE;UFAC
116697;DIREITO;Bacharelado;Noturno;40;CAMPUS UNIVERSITÁRIO DE CRUZEIRO DO SUL - CAMPUS FLORESTA;Cruzeiro do Sul;AC;UNIVERSIDADE FEDERAL DO ACRE;UFAC
116698;ENGENHARIA AGRONÔMICA;Bacharelado;Integral;50;CAMPUS UNIVERSITÁRIO;Rio Branco;AC;UNIVERSIDADE FEDERAL DO ACRE;UFAC
116699;GEOGRAFIA;Licenciatura;Matutino;50;CAMPUS UNIVERSITÁRIO;Rio Branco;AC;UNIVERSIDADE FEDERAL DO ACRE;UFAC
116700;ENFERMAGEM;Bacharelado;Integral;30;CAMPUS UNIVERSITÁRIO;Rio Branco;AC;UNIVERSIDADE FEDERAL DO ACRE;UFAC
116701;PEDAGOGIA;Licenciatura;Vespertino;50;CAMPUS UNIVERSITÁRIO;Rio Branco;AC;UNIVERSIDADE FEDERAL DO ACRE;UFAC
116702;DIREITO;Bacharelado;Noturno;50;CAMPUS UNIVERSITÁRIO;Rio Branco;AC;UNIVERSIDADE FEDERAL DO ACRE;UFAC
116703;CIÊNCIAS ECONÔMICAS;Bacharelado;Noturno;50;CAMPUS UNIVERSITÁRIO;Rio Branco;AC;UNIVERSIDADE FEDERAL DO ACRE;UFAC
116704;HISTÓRIA;Licenciatura;Matutino;50;CAMPUS UNIVERSITÁRIO;Rio Branco;AC;UNIVERSIDADE FEDERAL DO ACRE;UFAC
116705;HISTÓRIA;Licenciatura;Noturno;50;CAMPUS UNIVERSITÁRIO;Rio Branco;AC;UNIVERSIDADE FEDERAL DO ACRE;UFAC
116706;MATEMÁTICA;Licenciatura;Vespertino;50;CAMPUS UNIVERSITÁRIO;Rio Branco;AC;UNIVERSIDADE FEDERAL DO ACRE;UFAC
116707;EDUCAÇÃO FÍSICA;Bacharelado;Integral;50;CAMPUS UNIVERSITÁRIO;Rio Branco;AC;UNIVERSIDADE FEDERAL DO ACRE;UFAC
116708;CIÊNCIAS BIOLÓGICAS;Licenciatura;Integral;50;CAMPUS UNIVERSITÁRIO;Rio Branco;AC;UNIVERSIDADE FEDERAL DO ACRE;UFAC
116709;ENGENHARIA CIVIL;Bacharelado;Integral;50;CAMPUS UNIVERSITÁRIO;Rio Branco;AC;UNIVERSIDADE FEDERAL DO ACRE;UFAC
116710;SISTEMAS DE INFORMAÇÃO;Bacharelado;Integral;50;CAMPUS UNIVERSITÁRIO;Rio Branco;AC;UNIVERSIDADE FEDERAL DO ACRE;UFAC
116711;ENGENHARIA FLORESTAL;Bacharelado;Integral;40;CAMPUS UNIVERSITÁRIO;Rio Branco;AC;UNIVERSIDADE FEDERAL DO ACRE;UFAC
116713;MEDICINA;Bacharelado;Integral;40;CAMPUS UNIVERSITÁRIO;Rio Branco;AC;UNIVERSIDADE FEDERAL DO ACRE;UFAC
116715;QUÍMICA;Licenciatura;Matutino;50;CAMPUS UNIVERSITÁRIO;Rio Branco;AC;UNIVERSIDADE FEDERAL DO ACRE;UFAC
116717;HISTÓRIA;Bacharelado;Vespertino;50;CAMPUS UNIVERSITÁRIO;Rio Branco;AC;UNIVERSIDADE FEDERAL DO ACRE;UFAC
